amt,category,merchant,payment_method,distance_km,hour,is_international,cvv_matches,is_fraud
4573.48,misc_net,Delta Air,Wire_Transfer,183.31,14,1,1,1
502.92,shopping_net,Delta Air,Digital_Wallet,20.41,2,0,1,1
70.25,gas_transport,Walmart,Credit_Card,23.6,15,0,1,0
44.94,grocery_pos,Starbucks,Credit_Card,20.9,9,0,1,0
1433.93,shopping_net,Unknown_Foreign_Store,Digital_Wallet,33.34,23,0,1,1
24.49,gas_transport,Chevron,Debit_Card,25.92,16,0,1,0
50.63,entertainment,Chevron,Debit_Card,26.78,21,0,1,0
6270.51,misc_net,Unknown_Foreign_Store,Wire_Transfer,192.32,14,1,1,1
5728.11,misc_net,Unknown_Foreign_Store,Wire_Transfer,381.71,9,1,0,1
18.64,grocery_pos,Walmart,Debit_Card,4.53,16,0,1,0
297.81,travel,Chevron,Credit_Card,3082.89,14,1,1,1
78.92,travel,Walmart,Debit_Card,23.38,15,0,1,0
49.74,grocery_pos,Walmart,Credit_Card,28.4,14,0,1,0
1065.89,shopping_net,Chevron,Digital_Wallet,5.94,2,0,1,1
1468.42,shopping_net,Starbucks,Digital_Wallet,6.33,2,0,1,1
45.87,gas_transport,Chevron,Credit_Card,20.07,12,0,1,0
4364.69,misc_net,Chevron,Wire_Transfer,296.38,14,1,1,1
4659.5,misc_net,Steam,Wire_Transfer,180.51,9,1,1,1
41.03,gas_transport,Amazon,Credit_Card,1.21,8,0,1,0
3121.91,misc_net,Steam,Wire_Transfer,213.99,10,1,1,1
42.93,gas_transport,Starbucks,Digital_Wallet,12.94,17,0,1,0
28.42,grocery_pos,Amazon,Credit_Card,22.08,18,0,1,0
5426.98,misc_net,Walmart,Wire_Transfer,445.99,14,1,0,1
6432.46,misc_net,Steam,Wire_Transfer,306.32,16,1,1,1
36.12,misc_net,Walmart,Debit_Card,13.15,18,0,1,0
58.22,travel,Chevron,Credit_Card,2.88,14,0,1,0
26.5,entertainment,Chevron,Debit_Card,20.66,17,0,1,0
13.13,misc_net,Walmart,Credit_Card,24.44,10,0,1,0
1047.89,shopping_net,Starbucks,Digital_Wallet,34.11,2,0,1,1
1418.39,shopping_net,Delta Air,Digital_Wallet,37.86,2,0,1,1
70.78,grocery_pos,Amazon,Debit_Card,5.48,21,0,1,0
35.49,grocery_pos,Walmart,Credit_Card,22.87,19,0,1,0
4861.82,misc_net,Walmart,Wire_Transfer,240.43,14,1,0,1
20.51,gas_transport,Amazon,Credit_Card,20.82,11,0,1,0
29.63,shopping_net,Starbucks,Credit_Card,19.27,11,0,1,0
26.6,gas_transport,Starbucks,Credit_Card,12.04,16,0,1,0
56.81,grocery_pos,Starbucks,Credit_Card,12.29,15,0,1,0
887.97,shopping_net,Unknown_Foreign_Store,Digital_Wallet,45.51,2,0,1,1
12.72,shopping_net,Chevron,Credit_Card,14.15,13,0,1,0
1341.12,shopping_net,Walmart,Digital_Wallet,33.88,23,0,0,1
4068.01,misc_net,Amazon,Wire_Transfer,454.59,14,1,1,1
48.93,travel,Walmart,Debit_Card,12.16,9,0,1,0
52.98,entertainment,Walmart,Credit_Card,27.2,9,0,1,0
36.38,gas_transport,Amazon,Debit_Card,25.58,20,0,1,0
62.47,entertainment,Chevron,Debit_Card,6.63,17,0,1,0
57.16,gas_transport,Chevron,Credit_Card,5.3,21,0,1,0
1360.09,shopping_net,Starbucks,Digital_Wallet,44.77,23,0,1,1
1041.07,shopping_net,Amazon,Digital_Wallet,27.65,1,0,1,1
1239.86,shopping_net,Delta Air,Digital_Wallet,36.49,23,0,0,1
46.15,gas_transport,Starbucks,Digital_Wallet,3.82,9,0,1,0
55.05,shopping_net,Amazon,Credit_Card,17.17,13,0,1,0
1416.37,shopping_net,Unknown_Foreign_Store,Digital_Wallet,42.04,0,0,1,1
858.43,shopping_net,Delta Air,Digital_Wallet,41.24,0,0,1,1
3996.88,misc_net,Amazon,Wire_Transfer,166.7,12,1,0,1
1180.04,shopping_net,Amazon,Digital_Wallet,47.23,2,0,1,1
46.35,gas_transport,Amazon,Credit_Card,13.12,14,0,1,0
212.94,travel,Steam,Credit_Card,1026.32,2,1,1,1
1717.72,shopping_net,Amazon,Digital_Wallet,17.57,1,0,1,1
57.97,grocery_pos,Chevron,Debit_Card,24.27,21,0,1,0
7115.77,misc_net,Starbucks,Wire_Transfer,347.16,12,1,0,1
528.79,travel,Unknown_Foreign_Store,Credit_Card,4000.94,21,1,0,1
542.79,travel,Unknown_Foreign_Store,Credit_Card,4450.78,5,1,1,1
594.06,travel,Unknown_Foreign_Store,Credit_Card,4451.97,11,1,1,1
1148.14,shopping_net,Starbucks,Digital_Wallet,44.94,0,0,0,1
451.31,travel,Unknown_Foreign_Store,Credit_Card,3989.84,19,1,0,1
5921.82,misc_net,Walmart,Wire_Transfer,479.33,14,1,1,1
3187.27,misc_net,Starbucks,Wire_Transfer,309.95,14,1,1,1
1307.87,shopping_net,Unknown_Foreign_Store,Digital_Wallet,33.73,2,0,0,1
557.49,travel,Starbucks,Credit_Card,4694.59,4,1,1,1
655.8,travel,Steam,Credit_Card,3570.83,3,1,0,1
4484.57,misc_net,Unknown_Foreign_Store,Wire_Transfer,475.83,12,1,1,1
232.04,travel,Starbucks,Credit_Card,2561.07,13,1,1,1
37.27,gas_transport,Walmart,Digital_Wallet,11.52,13,0,1,0
3149.51,misc_net,Chevron,Wire_Transfer,373.54,13,1,0,1
53.49,shopping_net,Chevron,Credit_Card,6.41,9,0,1,0
85.05,grocery_pos,Amazon,Credit_Card,3.09,17,0,1,0
136.4,travel,Walmart,Credit_Card,3193.08,7,1,0,1
10.24,travel,Starbucks,Credit_Card,23.35,11,0,1,0
70.56,entertainment,Amazon,Credit_Card,17.1,10,0,1,0
90.84,travel,Chevron,Credit_Card,20.53,8,0,1,0
3595.97,misc_net,Amazon,Wire_Transfer,367.16,13,1,1,1
35.91,travel,Chevron,Credit_Card,25.43,13,0,1,0
65.45,entertainment,Walmart,Debit_Card,5.41,16,0,1,0
4972.08,misc_net,Steam,Wire_Transfer,230.79,14,1,1,1
40.71,gas_transport,Walmart,Credit_Card,9.95,10,0,1,0
5336.81,misc_net,Steam,Wire_Transfer,252.18,11,1,1,1
478.04,travel,Steam,Credit_Card,3231.65,9,1,1,1
-4.11,gas_transport,Starbucks,Credit_Card,10.15,18,0,1,0
5776.29,misc_net,Walmart,Wire_Transfer,222.66,11,1,1,1
45.98,gas_transport,Starbucks,Digital_Wallet,25.62,17,0,1,0
40.78,gas_transport,Walmart,Credit_Card,0.92,18,0,1,0
75.33,gas_transport,Chevron,Credit_Card,7.34,8,0,1,0
35.65,travel,Chevron,Credit_Card,15.65,16,0,1,0
54.28,grocery_pos,Amazon,Credit_Card,9.44,10,0,1,0
517.9,travel,Steam,Credit_Card,694.49,2,1,0,1
27.09,misc_net,Starbucks,Credit_Card,17.39,15,0,1,0
1207.94,shopping_net,Steam,Digital_Wallet,21.98,2,0,1,1
620.94,travel,Starbucks,Credit_Card,3736.71,19,1,0,1
89.97,gas_transport,Starbucks,Debit_Card,15.48,15,0,1,0
52.6,misc_net,Chevron,Credit_Card,8.0,13,0,1,0
6083.55,misc_net,Walmart,Wire_Transfer,488.59,10,1,0,1
28.51,shopping_net,Walmart,Digital_Wallet,2.71,12,0,1,0
458.98,travel,Unknown_Foreign_Store,Credit_Card,2293.03,20,1,0,1
30.02,gas_transport,Chevron,Debit_Card,14.32,19,0,1,0
55.51,misc_net,Starbucks,Credit_Card,9.06,15,0,1,0
1335.46,shopping_net,Delta Air,Digital_Wallet,15.64,2,0,0,1
1841.32,shopping_net,Delta Air,Digital_Wallet,48.14,23,0,1,1
343.61,travel,Walmart,Credit_Card,623.68,10,1,1,1
5461.23,misc_net,Delta Air,Wire_Transfer,100.46,9,1,1,1
4939.79,misc_net,Amazon,Wire_Transfer,200.94,12,1,1,1
4630.98,misc_net,Delta Air,Wire_Transfer,395.04,10,1,0,1
6703.97,misc_net,Steam,Wire_Transfer,137.93,14,1,0,1
3002.95,misc_net,Chevron,Wire_Transfer,432.08,12,1,0,1
6362.53,misc_net,Unknown_Foreign_Store,Wire_Transfer,397.14,13,1,1,1
3982.05,misc_net,Steam,Wire_Transfer,146.1,9,1,0,1
414.96,travel,Chevron,Credit_Card,2844.51,19,1,0,1
22.98,gas_transport,Starbucks,Debit_Card,4.97,8,0,1,0
5590.67,misc_net,Chevron,Wire_Transfer,447.99,16,1,0,1
7841.82,misc_net,Steam,Wire_Transfer,322.08,14,1,0,1
352.49,travel,Starbucks,Credit_Card,1901.73,5,1,1,1
1192.37,shopping_net,Steam,Digital_Wallet,49.78,1,0,0,1
65.82,grocery_pos,Amazon,Debit_Card,7.37,14,0,1,0
6961.63,misc_net,Starbucks,Wire_Transfer,381.54,15,1,0,1
415.97,travel,Steam,Credit_Card,4295.7,17,1,1,1
60.35,grocery_pos,Chevron,Debit_Card,7.84,16,0,1,0
-6.95,travel,Walmart,Credit_Card,18.89,13,0,1,0
52.33,grocery_pos,Chevron,Credit_Card,9.69,21,0,1,0
79.99,grocery_pos,Amazon,Digital_Wallet,24.31,11,0,1,0
4128.75,misc_net,Starbucks,Wire_Transfer,402.07,10,1,0,1
17.23,gas_transport,Starbucks,Credit_Card,8.09,12,0,1,0
69.01,gas_transport,Chevron,Debit_Card,28.19,14,0,1,0
50.36,misc_net,Amazon,Credit_Card,14.4,17,0,1,0
3985.08,misc_net,Chevron,Wire_Transfer,425.22,12,1,0,1
1292.95,shopping_net,Amazon,Digital_Wallet,32.66,0,0,1,1
5845.68,misc_net,Amazon,Wire_Transfer,174.45,16,1,0,1
-6.62,grocery_pos,Starbucks,Debit_Card,24.79,14,0,1,0
49.68,entertainment,Chevron,Debit_Card,24.56,16,0,1,0
936.21,shopping_net,Walmart,Digital_Wallet,35.39,2,0,0,1
20.21,grocery_pos,Walmart,Debit_Card,17.52,20,0,1,0
55.16,travel,Chevron,Credit_Card,3869.48,17,1,1,1
732.86,shopping_net,Chevron,Digital_Wallet,40.55,2,0,1,1
5843.99,misc_net,Amazon,Wire_Transfer,432.69,10,1,1,1
918.92,shopping_net,Amazon,Digital_Wallet,19.9,23,0,1,1
1006.56,shopping_net,Steam,Digital_Wallet,20.49,1,0,1,1
78.45,grocery_pos,Chevron,Credit_Card,6.39,14,0,1,0
92.69,travel,Chevron,Credit_Card,27.4,8,0,1,0
36.23,entertainment,Amazon,Debit_Card,21.14,19,0,1,0
62.24,grocery_pos,Chevron,Credit_Card,2.84,18,0,1,0
574.01,travel,Delta Air,Credit_Card,3017.31,8,1,1,1
69.51,grocery_pos,Amazon,Debit_Card,24.92,13,0,1,0
85.71,grocery_pos,Chevron,Credit_Card,10.64,14,0,1,0
3.29,shopping_net,Starbucks,Credit_Card,1.08,10,0,1,0
46.4,gas_transport,Chevron,Debit_Card,28.01,14,0,1,0
60.73,gas_transport,Chevron,Digital_Wallet,28.97,18,0,1,0
508.16,travel,Unknown_Foreign_Store,Credit_Card,4105.49,3,1,0,1
266.02,travel,Amazon,Credit_Card,3322.76,5,1,1,1
458.81,travel,Chevron,Credit_Card,1748.0,20,1,0,1
1194.51,shopping_net,Delta Air,Digital_Wallet,46.32,2,0,1,1
781.81,shopping_net,Amazon,Digital_Wallet,47.62,0,0,0,1
30.25,grocery_pos,Amazon,Credit_Card,4.73,21,0,1,0
425.58,travel,Chevron,Credit_Card,2322.18,1,1,0,1
5946.32,misc_net,Unknown_Foreign_Store,Wire_Transfer,380.84,12,1,0,1
95.51,gas_transport,Chevron,Credit_Card,1.15,13,0,1,0
44.31,gas_transport,Chevron,Credit_Card,3.59,9,0,1,0
518.02,travel,Steam,Credit_Card,3210.96,19,1,1,1
10.64,gas_transport,Starbucks,Debit_Card,27.01,14,0,1,0
5358.39,misc_net,Walmart,Wire_Transfer,133.26,13,1,1,1
965.59,shopping_net,Chevron,Digital_Wallet,31.64,2,0,1,1
51.76,gas_transport,Chevron,Debit_Card,26.1,12,0,1,0
74.3,misc_net,Walmart,Credit_Card,4.85,21,0,1,0
355.93,travel,Steam,Credit_Card,637.81,18,1,0,1
49.45,shopping_net,Chevron,Credit_Card,21.72,19,0,1,0
25.02,gas_transport,Chevron,Debit_Card,6.8,10,0,1,0
35.74,entertainment,Walmart,Debit_Card,3.35,12,0,1,0
18.06,shopping_net,Starbucks,Credit_Card,7.32,20,0,1,0
24.38,grocery_pos,Chevron,Credit_Card,3.07,12,0,1,0
5637.93,misc_net,Chevron,Wire_Transfer,213.3,16,1,1,1
62.95,misc_net,Walmart,Digital_Wallet,17.71,15,0,1,0
1353.91,shopping_net,Amazon,Digital_Wallet,15.53,23,0,1,1
5291.85,misc_net,Chevron,Wire_Transfer,111.64,11,1,1,1
5836.53,misc_net,Chevron,Wire_Transfer,171.49,10,1,0,1
9.91,shopping_net,Walmart,Debit_Card,24.89,8,0,1,0
452.75,travel,Delta Air,Credit_Card,2493.49,21,1,1,1
294.15,travel,Unknown_Foreign_Store,Credit_Card,863.25,12,1,1,1
1321.61,shopping_net,Amazon,Digital_Wallet,30.36,0,0,1,1
185.4,travel,Amazon,Credit_Card,1224.99,15,1,0,1
562.31,travel,Walmart,Credit_Card,4472.32,8,1,1,1
31.3,entertainment,Walmart,Credit_Card,26.92,17,0,1,0
367.24,travel,Unknown_Foreign_Store,Credit_Card,1360.9,21,1,0,1
4441.76,misc_net,Chevron,Wire_Transfer,179.64,15,1,1,1
47.86,shopping_net,Starbucks,Credit_Card,22.38,9,0,1,0
1277.01,shopping_net,Steam,Digital_Wallet,36.71,0,0,1,1
48.72,shopping_net,Starbucks,Debit_Card,0.79,11,0,1,0
48.39,gas_transport,Starbucks,Digital_Wallet,10.07,21,0,1,0
376.01,travel,Starbucks,Credit_Card,4804.47,16,1,0,1
40.89,grocery_pos,Starbucks,Debit_Card,28.6,21,0,1,0
45.99,shopping_net,Amazon,Credit_Card,4.1,16,0,1,0
41.78,travel,Starbucks,Credit_Card,22.98,8,0,1,0
471.13,travel,Delta Air,Credit_Card,4140.09,16,1,0,1
281.54,travel,Chevron,Credit_Card,4804.15,2,1,0,1
4567.01,misc_net,Steam,Wire_Transfer,148.57,16,1,1,1
2.42,shopping_net,Walmart,Debit_Card,10.75,21,0,1,0
50.34,grocery_pos,Chevron,Credit_Card,24.45,19,0,1,0
253.67,travel,Amazon,Credit_Card,966.19,19,1,0,1
409.3,travel,Delta Air,Credit_Card,3912.84,16,1,0,1
377.91,travel,Walmart,Credit_Card,3159.94,4,1,1,1
954.37,shopping_net,Steam,Digital_Wallet,40.31,23,0,0,1
41.51,gas_transport,Walmart,Digital_Wallet,5.34,8,0,1,0
38.62,misc_net,Walmart,Credit_Card,29.22,19,0,1,0
54.95,grocery_pos,Chevron,Credit_Card,5.35,8,0,1,0
445.93,travel,Delta Air,Credit_Card,3231.5,15,1,0,1
4109.3,misc_net,Steam,Wire_Transfer,333.15,16,1,1,1
1228.73,shopping_net,Amazon,Digital_Wallet,40.89,23,0,0,1
579.49,travel,Amazon,Credit_Card,4298.25,13,1,1,1
1204.21,shopping_net,Delta Air,Digital_Wallet,7.29,0,0,1,1
53.12,grocery_pos,Walmart,Digital_Wallet,2.4,10,0,1,0
74.98,gas_transport,Amazon,Credit_Card,12.76,10,0,1,0
53.91,gas_transport,Starbucks,Credit_Card,11.6,18,0,1,0
948.24,shopping_net,Starbucks,Digital_Wallet,18.73,1,0,0,1
39.91,shopping_net,Walmart,Credit_Card,17.99,21,0,1,0
1038.75,shopping_net,Chevron,Digital_Wallet,37.27,1,0,1,1
5236.9,misc_net,Starbucks,Wire_Transfer,385.73,16,1,0,1
37.14,gas_transport,Walmart,Credit_Card,8.25,10,0,1,0
89.15,gas_transport,Starbucks,Credit_Card,9.1,8,0,1,0
32.7,travel,Starbucks,Debit_Card,19.18,12,0,1,0
46.18,gas_transport,Starbucks,Credit_Card,5.23,16,0,1,0
66.3,gas_transport,Walmart,Debit_Card,22.42,10,0,1,0
5119.86,misc_net,Amazon,Wire_Transfer,371.42,16,1,1,1
31.25,gas_transport,Walmart,Digital_Wallet,29.75,8,0,1,0
18.78,grocery_pos,Starbucks,Digital_Wallet,10.65,13,0,1,0
26.0,grocery_pos,Amazon,Debit_Card,4.63,10,0,1,0
2164.78,shopping_net,Steam,Digital_Wallet,7.29,23,0,1,1
6390.46,misc_net,Delta Air,Wire_Transfer,444.58,16,1,0,1
4705.24,misc_net,Chevron,Wire_Transfer,382.78,11,1,0,1
4752.92,misc_net,Unknown_Foreign_Store,Wire_Transfer,174.53,12,1,1,1
57.25,travel,Chevron,Digital_Wallet,3.15,21,0,1,0
68.26,entertainment,Chevron,Debit_Card,9.83,18,0,1,0
585.6,travel,Steam,Credit_Card,1769.3,16,1,0,1
62.37,grocery_pos,Amazon,Credit_Card,26.55,21,0,1,0
4.08,gas_transport,Amazon,Debit_Card,24.27,19,0,1,0
82.77,grocery_pos,Chevron,Debit_Card,3.95,13,0,1,0
56.6,gas_transport,Chevron,Credit_Card,5.21,20,0,1,0
30.09,grocery_pos,Starbucks,Credit_Card,8.19,16,0,1,0
1383.59,shopping_net,Delta Air,Digital_Wallet,40.55,1,0,0,1
50.83,grocery_pos,Chevron,Debit_Card,3.82,14,0,1,0
5988.05,misc_net,Steam,Wire_Transfer,117.14,12,1,1,1
45.94,travel,Starbucks,Credit_Card,10.58,11,0,1,0
4291.76,misc_net,Walmart,Wire_Transfer,499.46,11,1,1,1
21.42,travel,Chevron,Credit_Card,21.04,10,0,1,0
885.48,shopping_net,Steam,Digital_Wallet,31.59,1,0,0,1
631.02,travel,Amazon,Credit_Card,1389.95,16,1,1,1
1304.88,shopping_net,Chevron,Digital_Wallet,48.29,2,0,1,1
4784.51,misc_net,Starbucks,Wire_Transfer,456.95,9,1,0,1
639.72,travel,Delta Air,Credit_Card,4053.7,9,1,1,1
65.55,shopping_net,Amazon,Credit_Card,26.24,14,0,1,0
650.61,travel,Delta Air,Credit_Card,3570.11,10,1,0,1
69.72,grocery_pos,Amazon,Credit_Card,28.46,17,0,1,0
48.5,gas_transport,Walmart,Credit_Card,23.0,8,0,1,0
4.41,gas_transport,Amazon,Credit_Card,19.21,11,0,1,0
57.18,gas_transport,Starbucks,Credit_Card,8.03,8,0,1,0
29.08,gas_transport,Amazon,Credit_Card,22.22,13,0,1,0
61.63,misc_net,Chevron,Credit_Card,28.49,18,0,1,0
101.43,gas_transport,Chevron,Credit_Card,7.26,19,0,1,0
20.84,grocery_pos,Chevron,Credit_Card,19.57,13,0,1,0
1223.08,shopping_net,Unknown_Foreign_Store,Digital_Wallet,22.93,1,0,1,1
1380.62,shopping_net,Starbucks,Digital_Wallet,13.97,0,0,0,1
1092.54,shopping_net,Starbucks,Digital_Wallet,36.69,2,0,0,1
76.43,travel,Starbucks,Credit_Card,22.31,9,0,1,0
45.74,misc_net,Starbucks,Credit_Card,15.62,21,0,1,0
0.89,grocery_pos,Chevron,Debit_Card,7.93,18,0,1,0
1328.39,shopping_net,Amazon,Digital_Wallet,10.26,2,0,1,1
549.86,travel,Starbucks,Credit_Card,4432.19,1,1,1,1
37.12,entertainment,Walmart,Credit_Card,20.32,10,0,1,0
6205.03,misc_net,Steam,Wire_Transfer,206.14,16,1,1,1
-13.44,entertainment,Amazon,Credit_Card,18.87,12,0,1,0
1366.68,shopping_net,Steam,Digital_Wallet,39.99,0,0,1,1
77.08,gas_transport,Amazon,Credit_Card,4.4,17,0,1,0
976.54,shopping_net,Walmart,Digital_Wallet,47.78,1,0,1,1
6142.65,misc_net,Steam,Wire_Transfer,478.12,10,1,1,1
155.16,travel,Delta Air,Credit_Card,3014.6,18,1,1,1
49.14,gas_transport,Amazon,Credit_Card,5.18,14,0,1,0
90.22,misc_net,Chevron,Digital_Wallet,6.28,20,0,1,0
241.22,travel,Chevron,Credit_Card,623.17,22,1,1,1
29.97,shopping_net,Amazon,Credit_Card,26.31,10,0,1,0
912.57,shopping_net,Delta Air,Digital_Wallet,45.34,0,0,0,1
46.31,travel,Walmart,Debit_Card,7.13,16,0,1,0
203.62,travel,Starbucks,Credit_Card,2753.0,17,1,1,1
512.87,travel,Starbucks,Credit_Card,3283.69,7,1,1,1
41.73,misc_net,Chevron,Debit_Card,27.0,9,0,1,0
1335.12,shopping_net,Chevron,Digital_Wallet,32.68,0,0,0,1
871.76,shopping_net,Steam,Digital_Wallet,28.72,23,0,0,1
33.35,travel,Chevron,Credit_Card,24.95,11,0,1,0
335.05,travel,Starbucks,Credit_Card,1494.13,9,1,1,1
24.77,gas_transport,Walmart,Credit_Card,10.83,10,0,1,0
182.39,travel,Steam,Credit_Card,4181.43,15,1,0,1
5708.27,misc_net,Starbucks,Wire_Transfer,425.45,13,1,1,1
35.88,entertainment,Amazon,Credit_Card,29.53,10,0,1,0
82.58,gas_transport,Chevron,Digital_Wallet,2.64,8,0,1,0
280.6,travel,Starbucks,Credit_Card,4918.55,6,1,1,1
447.16,travel,Starbucks,Credit_Card,1358.14,13,1,0,1
12.99,grocery_pos,Starbucks,Debit_Card,12.24,19,0,1,0
1260.32,shopping_net,Delta Air,Digital_Wallet,30.94,23,0,1,1
57.54,gas_transport,Chevron,Credit_Card,8.65,17,0,1,0
10.25,entertainment,Walmart,Credit_Card,16.5,11,0,1,0
31.68,gas_transport,Starbucks,Credit_Card,7.08,8,0,1,0
55.6,entertainment,Chevron,Credit_Card,5.56,9,0,1,0
2.35,misc_net,Starbucks,Credit_Card,13.76,8,0,1,0
205.36,travel,Starbucks,Credit_Card,4128.83,0,1,0,1
17.09,gas_transport,Amazon,Debit_Card,20.26,20,0,1,0
3880.61,misc_net,Steam,Wire_Transfer,374.66,10,1,1,1
541.71,travel,Chevron,Credit_Card,2417.16,10,1,1,1
400.08,travel,Unknown_Foreign_Store,Credit_Card,2836.39,0,1,1,1
411.98,travel,Delta Air,Credit_Card,4531.59,1,1,0,1
3205.56,misc_net,Chevron,Wire_Transfer,395.18,16,1,1,1
45.15,grocery_pos,Amazon,Credit_Card,15.45,21,0,1,0
320.03,travel,Amazon,Credit_Card,1011.43,5,1,1,1
1048.49,shopping_net,Chevron,Digital_Wallet,7.65,23,0,1,1
574.77,travel,Steam,Credit_Card,1185.63,2,1,1,1
6246.81,misc_net,Amazon,Wire_Transfer,226.1,11,1,1,1
73.12,grocery_pos,Chevron,Credit_Card,5.36,20,0,1,0
1205.43,shopping_net,Delta Air,Digital_Wallet,37.0,0,0,0,1
25.85,gas_transport,Chevron,Debit_Card,26.28,17,0,1,0
1473.38,shopping_net,Delta Air,Digital_Wallet,17.99,23,0,1,1
10.73,gas_transport,Chevron,Debit_Card,3.28,15,0,1,0
76.01,gas_transport,Walmart,Credit_Card,19.06,14,0,1,0
406.47,travel,Chevron,Credit_Card,783.84,5,1,1,1
4095.7,misc_net,Unknown_Foreign_Store,Wire_Transfer,236.99,16,1,0,1
5451.99,misc_net,Chevron,Wire_Transfer,171.07,11,1,1,1
226.79,travel,Starbucks,Credit_Card,4369.01,2,1,1,1
39.79,gas_transport,Amazon,Credit_Card,23.38,20,0,1,0
4648.47,misc_net,Starbucks,Wire_Transfer,222.95,16,1,1,1
62.58,gas_transport,Starbucks,Credit_Card,12.72,12,0,1,0
69.75,misc_net,Walmart,Credit_Card,2.99,13,0,1,0
5282.08,misc_net,Chevron,Wire_Transfer,490.63,12,1,0,1
4726.95,misc_net,Amazon,Wire_Transfer,442.54,15,1,0,1
741.27,shopping_net,Chevron,Digital_Wallet,24.82,2,0,0,1
972.77,shopping_net,Unknown_Foreign_Store,Digital_Wallet,38.97,2,0,0,1
111.4,gas_transport,Amazon,Credit_Card,16.51,16,0,1,0
5421.95,misc_net,Chevron,Wire_Transfer,236.11,12,1,1,1
54.26,grocery_pos,Chevron,Debit_Card,8.51,20,0,1,0
668.97,travel,Amazon,Credit_Card,4393.17,2,1,1,1
320.18,travel,Walmart,Credit_Card,3014.75,14,1,1,1
737.75,shopping_net,Chevron,Digital_Wallet,15.24,0,0,1,1
-41.95,misc_net,Walmart,Debit_Card,16.78,12,0,1,0
60.23,entertainment,Starbucks,Credit_Card,15.44,20,0,1,0
47.86,grocery_pos,Amazon,Debit_Card,23.45,14,0,1,0
57.53,entertainment,Chevron,Credit_Card,4.56,10,0,1,0
1842.81,shopping_net,Amazon,Digital_Wallet,33.86,0,0,1,1
87.47,gas_transport,Starbucks,Debit_Card,14.3,8,0,1,0
34.09,grocery_pos,Chevron,Debit_Card,11.41,21,0,1,0
411.19,travel,Chevron,Credit_Card,1827.17,19,1,1,1
498.25,travel,Amazon,Credit_Card,1803.63,9,1,1,1
5920.4,misc_net,Starbucks,Wire_Transfer,235.87,12,1,1,1
4827.45,misc_net,Walmart,Wire_Transfer,491.76,15,1,1,1
54.3,grocery_pos,Amazon,Debit_Card,18.09,15,0,1,0
38.26,gas_transport,Chevron,Digital_Wallet,9.29,17,0,1,0
570.8,travel,Chevron,Credit_Card,2342.21,6,1,1,1
1.0,travel,Unknown_Foreign_Store,Credit_Card,3591.09,6,1,1,1
718.84,shopping_net,Chevron,Digital_Wallet,21.75,2,0,0,1
3520.42,misc_net,Amazon,Wire_Transfer,472.64,16,1,1,1
444.13,travel,Unknown_Foreign_Store,Credit_Card,1110.34,12,1,1,1
1514.52,shopping_net,Delta Air,Digital_Wallet,48.14,2,0,1,1
757.13,shopping_net,Chevron,Digital_Wallet,45.26,0,0,0,1
53.98,grocery_pos,Starbucks,Credit_Card,0.97,18,0,1,0
25.2,gas_transport,Walmart,Credit_Card,6.75,9,0,1,0
672.26,shopping_net,Walmart,Digital_Wallet,38.42,2,0,0,1
34.78,grocery_pos,Walmart,Debit_Card,26.35,14,0,1,0
40.97,grocery_pos,Walmart,Debit_Card,14.16,17,0,1,0
972.24,shopping_net,Steam,Digital_Wallet,26.0,23,0,0,1
-11.35,grocery_pos,Amazon,Digital_Wallet,3.19,14,0,1,0
6354.74,misc_net,Walmart,Wire_Transfer,391.59,13,1,0,1
6854.66,misc_net,Delta Air,Wire_Transfer,218.01,14,1,0,1
416.64,travel,Chevron,Credit_Card,4813.49,7,1,1,1
7.06,gas_transport,Starbucks,Credit_Card,18.81,17,0,1,0
551.72,travel,Delta Air,Credit_Card,1296.76,20,1,1,1
46.9,gas_transport,Starbucks,Credit_Card,7.28,20,0,1,0
1170.03,shopping_net,Walmart,Digital_Wallet,34.99,23,0,0,1
1527.99,shopping_net,Amazon,Digital_Wallet,42.79,1,0,1,1
60.22,gas_transport,Chevron,Credit_Card,21.45,15,0,1,0
46.64,gas_transport,Walmart,Debit_Card,23.76,10,0,1,0
1711.79,shopping_net,Unknown_Foreign_Store,Digital_Wallet,15.3,0,0,1,1
5621.26,misc_net,Unknown_Foreign_Store,Wire_Transfer,395.28,9,1,1,1
1155.3,shopping_net,Steam,Digital_Wallet,32.3,23,0,1,1
-2.21,travel,Starbucks,Credit_Card,15.4,20,0,1,0
978.71,shopping_net,Walmart,Digital_Wallet,14.81,23,0,0,1
77.51,grocery_pos,Starbucks,Debit_Card,25.99,12,0,1,0
46.18,shopping_net,Starbucks,Digital_Wallet,5.66,19,0,1,0
4761.94,misc_net,Steam,Wire_Transfer,393.38,11,1,1,1
9.77,grocery_pos,Chevron,Credit_Card,8.8,9,0,1,0
20.51,shopping_net,Chevron,Credit_Card,12.09,17,0,1,0
284.16,travel,Walmart,Credit_Card,4220.07,16,1,1,1
70.73,grocery_pos,Walmart,Credit_Card,2.26,11,0,1,0
6529.19,misc_net,Steam,Wire_Transfer,404.8,9,1,1,1
63.11,gas_transport,Starbucks,Credit_Card,14.57,17,0,1,0
31.67,gas_transport,Starbucks,Debit_Card,8.54,10,0,1,0
617.98,travel,Chevron,Credit_Card,3712.14,1,1,1,1
3904.53,misc_net,Amazon,Wire_Transfer,476.38,9,1,1,1
